;Quantite Commande;Cout standard;Nom Client;Ville;Nom Produit;Couleur;Prix;Modele;Sous Categorie;Categorie;Type Business;Type Canal;Region;Pays;Continent;Date;Etat Civil;Genre;Revenu annuel;Nbr Enfants;Poste;Propeietaire Maison;Nbr Voitures;Annee;Mois;Semaine;Saison;Age;Tranche d'âge
116492;1;2171.2942;Joseph Brown;Concord;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-08-03;célibataire;Homme;60000;1;Management;NON;0;2017;08;31;Automn;53;40-60
116493;1;2171.2942;Kaitlyn Foster;Bellflower;Road-150 Red, 48;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-08-03;Marié(e);Femme;110000;1;Management;OUI;3;2017;08;31;Automn;34;20-40
116494;2;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 58;Noir;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Northeast;United States;North America;2017-08-03;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;31;Automn;42;40-60
116495;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 44;Noir;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Northeast;United States;North America;2017-08-03;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;31;Automn;42;40-60
116496;1;2171.2942;Lee Blanco;Goulburn;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-08-03;célibataire;Homme;70000;0;Skilled Manual;NON;2;2017;08;31;Automn;46;40-60
116497;1;2171.2942;Dennis Ye;Springwood;Road-150 Red, 44;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-08-03;Marié(e);Homme;110000;5;Professional;OUI;4;2017;08;31;Automn;31;20-40
116498;1;2171.2942;Cara Liang;Salzgitter;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Germany;Germany;Europe;2017-08-03;Marié(e);Femme;20000;0;Manual;OUI;0;2017;08;31;Automn;60;40-60
116499;1;2171.2942;Brad Sharma;Grevenbroich;Road-150 Red, 44;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Germany;Germany;Europe;2017-08-03;Marié(e);Homme;30000;0;Clerical;OUI;0;2017;08;31;Automn;32;20-40
116500;1;1912.1544;Alexis Coleman;Runcorn;Mountain-100 Silver, 38;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;United Kingdom;United Kingdom;Europe;2017-08-03;célibataire;Femme;170000;3;Management;NON;3;2017;08;31;Automn;45;40-60
116501;1;1912.1544;Rachel Rogers;Marysville;Mountain-100 Silver, 38;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-09-01;Marié(e);Femme;60000;1;Professional;OUI;2;2017;09;35;Automn;52;40-60
116502;4;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 44;Rouge;699.0982;Road-650;Road Bikes;Bikes;Specialty Bike Shop;Reseller;Southwest;United States;North America;2017-09-01;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;35;Automn;42;40-60
116503;1;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 52;Rouge;1457.99;Road-450;Road Bikes;Bikes;Specialty Bike Shop;Reseller;Southwest;United States;North America;2017-09-01;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;35;Automn;42;40-60
116504;4;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, L;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Specialty Bike Shop;Reseller;Southwest;United States;North America;2017-09-01;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;35;Automn;42;40-60
116505;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 52;Noir;699.0982;Road-650;Road Bikes;Bikes;Specialty Bike Shop;Reseller;Southwest;United States;North America;2017-09-01;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;35;Automn;42;40-60
116506;3;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 60;Rouge;699.0982;Road-650;Road Bikes;Bikes;Specialty Bike Shop;Reseller;Southwest;United States;North America;2017-09-01;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;35;Automn;42;40-60
116507;1;2171.2942;Omar Chander;Rockhampton;Road-150 Red, 48;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-09-01;Marié(e);Homme;110000;5;Management;OUI;3;2017;09;35;Automn;29;20-40
116508;1;2171.2942;Luis Lopez;Geelong;Road-150 Red, 48;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-09-01;Marié(e);Homme;70000;0;Skilled Manual;NON;1;2017;09;35;Automn;45;40-60
116509;1;1898.0944;Maria Alexander;Dunkerque;Mountain-100 Black, 42;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;France;France;Europe;2017-09-01;célibataire;Femme;30000;2;Clerical;OUI;1;2017;09;35;Automn;37;20-40
116510;1;413.1463;Johnathan Rodriguez;Paris;Road-650 Black, 60;Noir;699.0982;Road-650;Road Bikes;Bikes;[Not Applicable];Internet;France;France;Europe;2017-09-01;Marié(e);Homme;30000;0;Clerical;OUI;0;2017;09;35;Automn;34;20-40
116511;1;2171.2942;Robyn Alvarez;Colomiers;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;France;France;Europe;2017-09-01;célibataire;Femme;20000;1;Manual;NON;0;2017;09;35;Automn;41;40-60
116512;1;1912.1544;Emily Miller;Newcastle upon Tyne;Mountain-100 Silver, 38;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;United Kingdom;United Kingdom;Europe;2017-09-01;Marié(e);Femme;20000;0;Clerical;OUI;0;2017;09;35;Automn;40;20-40
116513;1;413.1463;Kayla Jackson;Runcorn;Road-650 Red, 60;Rouge;699.0982;Road-650;Road Bikes;Bikes;[Not Applicable];Internet;United Kingdom;United Kingdom;Europe;2017-09-01;célibataire;Femme;30000;0;Manual;NON;1;2017;09;35;Automn;31;20-40
116517;1;1912.1544;Julia Jones;Renton;Mountain-100 Silver, 44;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-12-24;célibataire;Femme;70000;2;Professional;OUI;3;2017;12;51;Hiver;39;20-40
116518;1;2171.2942;Jerry Kumar;Burien;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-12-24;Marié(e);Homme;70000;2;Professional;OUI;0;2017;12;51;Hiver;45;40-60
116519;1;2171.2942;Sydney Flores;Puyallup;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-12-24;Marié(e);Femme;70000;0;Management;OUI;2;2017;12;51;Hiver;49;40-60
116520;1;1912.1544;Louis Luo;Gold Coast;Mountain-100 Silver, 38;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-12-24;Marié(e);Homme;90000;0;Professional;NON;4;2017;12;51;Hiver;31;20-40
116521;1;1912.1544;Latoya She;Newcastle;Mountain-100 Silver, 38;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-12-24;Marié(e);Femme;60000;2;Professional;OUI;1;2017;12;51;Hiver;34;20-40
116522;1;2171.2942;Regina Arthur;Seaford;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-12-24;célibataire;Femme;90000;0;Professional;NON;2;2017;12;51;Hiver;27;20-40
116523;1;2171.2942;Mathew Torres;North Sydney;Road-150 Red, 48;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-12-24;Marié(e);Homme;30000;0;Clerical;NON;2;2017;12;51;Hiver;52;40-60
116524;1;2171.2942;Gary Alonso;Hervey Bay;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-12-24;Marié(e);Homme;40000;0;Management;OUI;2;2017;12;51;Hiver;62;60-80
116525;1;2171.2942;Emma Patterson;Newcastle upon Tyne;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;United Kingdom;United Kingdom;Europe;2017-12-24;célibataire;Femme;20000;2;Manual;OUI;0;2017;12;51;Hiver;36;20-40
116544;1;413.1463;Aaron Flores;Edmonds;Road-650 Red, 52;Rouge;699.0982;Road-650;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-10-22;célibataire;Homme;60000;0;Professional;NON;1;2017;10;42;Automn;40;20-40
116545;1;2171.2942;Martha Chow;Burien;Road-150 Red, 44;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-10-22;Marié(e);Femme;50000;1;Skilled Manual;OUI;0;2017;10;42;Automn;31;20-40
116546;1;2171.2942;Lauren Brown;Berkeley;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-10-22;Marié(e);Femme;40000;1;Skilled Manual;OUI;1;2017;10;42;Automn;33;20-40
116547;1;413.1463;Dennis Zheng;East Brisbane;Road-650 Red, 52;Rouge;699.0982;Road-650;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-10-22;célibataire;Homme;20000;0;Manual;NON;0;2017;10;42;Automn;25;20-40
116548;1;2171.2942;Terrence Raje;Springwood;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-10-22;Marié(e);Homme;90000;0;Professional;OUI;0;2017;10;42;Automn;32;20-40
116549;1;2171.2942;Rachel Griffin;Geelong;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-10-22;célibataire;Femme;60000;2;Professional;OUI;1;2017;10;42;Automn;37;20-40
116550;1;2171.2942;Riley Wood;Kirkby;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;United Kingdom;United Kingdom;Europe;2017-10-22;célibataire;Femme;40000;2;Clerical;OUI;0;2017;10;42;Automn;31;20-40
116554;1;413.1463;Anna Bryant;Milwaukie;Road-650 Black, 52;Noir;699.0982;Road-650;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-12-18;célibataire;Femme;60000;0;Skilled Manual;OUI;0;2017;12;51;Hiver;36;20-40
116555;1;2171.2942;Ian Henderson;Edmonds;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-12-18;Marié(e);Homme;60000;0;Skilled Manual;OUI;1;2017;12;51;Hiver;40;20-40
116556;1;2171.2942;Austin Sharma;Walla Walla;Road-150 Red, 44;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-12-18;célibataire;Homme;90000;0;Professional;NON;1;2017;12;51;Hiver;45;40-60
116557;1;1898.0944;Isabella Wright;Lemon Grove;Mountain-100 Black, 38;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-12-18;célibataire;Femme;60000;2;Professional;OUI;0;2017;12;51;Hiver;39;20-40
116558;1;2171.2942;Suzanne Wang;Berkeley;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-12-18;célibataire;Femme;60000;0;Professional;NON;1;2017;12;51;Hiver;40;20-40
116559;1;1912.1544;Victoria Gonzales;Melton;Mountain-100 Silver, 38;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-12-18;Marié(e);Femme;80000;4;Management;OUI;1;2017;12;51;Hiver;32;20-40
116560;1;2171.2942;Jonathon Navarro;St. Leonards;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-12-18;célibataire;Homme;60000;2;Professional;OUI;2;2017;12;51;Hiver;39;20-40
116561;1;2171.2942;Adam Hill;Hobart;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-12-18;Marié(e);Homme;80000;4;Professional;NON;1;2017;12;51;Hiver;44;40-60
116562;1;413.1463;Bryant Fernandez;Bellingham;Road-650 Black, 52;Noir;699.0982;Road-650;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-12-23;Marié(e);Homme;80000;0;Professional;OUI;0;2017;12;51;Hiver;43;40-60
116563;1;2171.2942;Jaime Hernandez;Berkeley;Road-150 Red, 48;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-12-23;célibataire;Homme;80000;0;Professional;NON;0;2017;12;51;Hiver;43;40-60
116564;1;2171.2942;Maria Hernandez;Runcorn;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;United Kingdom;United Kingdom;Europe;2017-12-23;célibataire;Femme;10000;2;Manual;OUI;2;2017;12;51;Hiver;38;20-40
116565;1;413.1463;Bonnie Xu;Bremerton;Road-650 Black, 58;Noir;699.0982;Road-650;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-07-14;célibataire;Femme;40000;0;Skilled Manual;NON;1;2017;07;28;Ete;24;20-40
116566;1;413.1463;Kelvin Huang;Bellflower;Road-650 Black, 58;Noir;699.0982;Road-650;Road Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-07-14;Marié(e);Homme;50000;1;Skilled Manual;OUI;1;2017;07;28;Ete;32;20-40
116567;1;2171.2942;Misty Raji;Bendigo;Road-150 Red, 44;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-07-14;Marié(e);Femme;10000;1;Manual;OUI;0;2017;07;28;Ete;26;20-40
116568;1;2171.2942;Logan Gonzales;Brisbane;Road-150 Red, 44;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-07-14;Marié(e);Homme;70000;0;Professional;OUI;3;2017;07;28;Ete;27;20-40
116569;1;2171.2942;Anne Dominguez;Kassel;Road-150 Red, 44;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Germany;Germany;Europe;2017-07-14;Marié(e);Femme;130000;4;Professional;OUI;2;2017;07;28;Ete;45;40-60
116570;1;2171.2942;Albert Blanco;Esher-Molesey;Road-150 Red, 48;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;United Kingdom;United Kingdom;Europe;2017-07-14;Marié(e);Homme;130000;4;Professional;OUI;4;2017;07;28;Ete;56;40-60
116571;1;413.1463;Kevin Adams;Portland;Road-650 Black, 44;Noir;699.0982;Road-650;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-08-18;célibataire;Homme;40000;0;Professional;NON;1;2017;08;33;Automn;35;20-40
116572;1;2171.2942;Taylor Davis;Lemon Grove;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-08-18;célibataire;Femme;70000;5;Professional;OUI;3;2017;08;33;Automn;43;40-60
116573;1;2171.2942;Marshall Lal;Bellflower;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-08-18;Marié(e);Homme;40000;0;Skilled Manual;OUI;1;2017;08;33;Automn;23;20-40
116574;1;2171.2942;Eric Alexander;Burbank;Road-150 Red, 44;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-08-18;Marié(e);Homme;60000;0;Skilled Manual;OUI;1;2017;08;33;Automn;42;40-60
116575;3;5.7052;Jordan Hernandez;Grossmont;AWC Logo Cap;Inconnu;8.6442;Cycling Cap;Caps;Clothing;Value Added Reseller;Reseller;Southwest;United States;North America;2017-08-18;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;33;Automn;42;40-60
116576;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 44;Rouge;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-08-18;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;33;Automn;42;40-60
116577;1;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 52;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-08-18;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;33;Automn;42;40-60
116578;5;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, L;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Value Added Reseller;Reseller;Southwest;United States;North America;2017-08-18;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;33;Automn;42;40-60
116579;2;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 52;Noir;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-08-18;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;33;Automn;42;40-60
116580;3;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 58;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-08-18;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;33;Automn;42;40-60
116581;1;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 44;Rouge;306.5636;LL Road Frame;Road Frames;Components;Value Added Reseller;Reseller;Southwest;United States;North America;2017-08-18;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;33;Automn;42;40-60
116582;3;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 58;Noir;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-08-18;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;33;Automn;42;40-60
116583;1;2171.2942;Jordan Hernandez;Grossmont;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-08-18;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;33;Automn;42;40-60
116584;2;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 48;Rouge;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-08-18;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;33;Automn;42;40-60
116585;4;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 60;Rouge;306.5636;LL Road Frame;Road Frames;Components;Value Added Reseller;Reseller;Southwest;United States;North America;2017-08-18;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;33;Automn;42;40-60
116586;4;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 60;Rouge;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-08-18;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;33;Automn;42;40-60
116587;1;176.1997;Jordan Hernandez;Grossmont;LL Road Frame - Black, 52;Noir;297.6346;LL Road Frame;Road Frames;Components;Value Added Reseller;Reseller;Southwest;United States;North America;2017-08-18;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;33;Automn;42;40-60
116588;3;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 62;Rouge;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-08-18;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;33;Automn;42;40-60
116589;1;2171.2942;Deborah Kumar;Cranbourne;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-08-18;Marié(e);Femme;60000;0;Professional;OUI;1;2017;08;33;Automn;40;20-40
116590;1;2171.2942;Cedric Chen;Gold Coast;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-08-18;Marié(e);Homme;100000;0;Management;OUI;0;2017;08;33;Automn;36;20-40
116591;1;2171.2942;Michele Perez;Peterborough;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;United Kingdom;United Kingdom;Europe;2017-08-18;Marié(e);Femme;40000;0;Clerical;OUI;0;2017;08;33;Automn;34;20-40
116601;1;2171.2942;Willie Lin;Ballard;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-09-06;célibataire;Homme;50000;0;Professional;NON;2;2017;09;36;Automn;28;20-40
116602;1;2171.2942;Jesse Turner;Woodland Hills;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-09-06;Marié(e);Homme;70000;0;Skilled Manual;OUI;2;2017;09;36;Automn;24;20-40
116603;1;413.1463;Kimberly Torres;Woodland Hills;Road-650 Black, 48;Noir;699.0982;Road-650;Road Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-09-06;Marié(e);Femme;80000;0;Professional;OUI;0;2017;09;36;Automn;32;20-40
116604;1;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, M;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116605;3;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, XL;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116606;2;5.7052;Jordan Hernandez;Grossmont;AWC Logo Cap;Inconnu;8.6442;Cycling Cap;Caps;Clothing;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116607;1;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Blue;Bleu;33.6442;Sport-100;Helmets;Accessories;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116608;5;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 44;Rouge;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116609;2;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, L;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116610;1;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Black;Noir;33.6442;Sport-100;Helmets;Accessories;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116611;2;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 52;Rouge;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116612;3;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 52;Noir;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116613;2;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 62;Rouge;306.5636;LL Road Frame;Road Frames;Components;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116614;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 58;Noir;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116615;1;2171.2942;Jordan Hernandez;Grossmont;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116616;1;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 44;Rouge;1457.99;Road-450;Road Bikes;Bikes;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116617;4;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 48;Rouge;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116618;1;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 60;Rouge;306.5636;LL Road Frame;Road Frames;Components;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116619;2;176.1997;Jordan Hernandez;Grossmont;LL Road Frame - Black, 58;Noir;297.6346;LL Road Frame;Road Frames;Components;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116620;3;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 60;Rouge;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116621;1;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 48;Rouge;306.5636;LL Road Frame;Road Frames;Components;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116622;1;176.1997;Jordan Hernandez;Grossmont;LL Road Frame - Black, 52;Noir;297.6346;LL Road Frame;Road Frames;Components;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
116623;1;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 60;Rouge;1457.99;Road-450;Road Bikes;Bikes;Warehouse;Reseller;Northeast;United States;North America;2017-09-06;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;36;Automn;42;40-60
